,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
0,2019-08-17,LCK 2019 Summer,SK Telecom T1,SANDBOX Gaming,Win,SANDBOX Gaming,SK Telecom T1,Red,28:19,Azir,Corki,7,0,10,17.0,248,13.3,,-19,Exhaust,Flash,"['Broken Stopwatch', 'Lost Chapter', ""Sorcerer's Shoes"", ""Nashor's Tooth"", 'Needlessly Large Rod', 'Morellonomicon', 'Warding Totem']",Broken Stopwatch,Lost Chapter,Sorcerer's Shoes,Nashor's Tooth,Needlessly Large Rod,Morellonomicon
1,2019-08-17,LCK 2019 Summer,SK Telecom T1,SANDBOX Gaming,Win,SK Telecom T1,SANDBOX Gaming,Blue,37:04,Azir,Akali,3,0,7,10.0,337,16.0,,17,Teleport,Flash,"[""Luden's Echo"", ""Sorcerer's Shoes"", ""Banshee's Veil"", ""Nashor's Tooth"", 'Morellonomicon', 'EmptyIcon', 'Warding Totem']",Luden's Echo,Sorcerer's Shoes,Banshee's Veil,Nashor's Tooth,Morellonomicon,EmptyIcon
2,2019-08-17,LCK 2019 Summer,SK Telecom T1,SANDBOX Gaming,Loss,SANDBOX Gaming,SK Telecom T1,Red,40:12,Corki,Azir,1,4,1,0.5,406,15.7,,14,Teleport,Flash,"['Phantom Dancer', 'Infinity Edge', ""Sorcerer's Shoes"", 'Trinity Force (0.9.25.21 - 10.22)', 'Rapid Firecannon', 'Vampiric Scepter', 'Farsight Alteration']",Phantom Dancer,Infinity Edge,Sorcerer's Shoes,Trinity Force (0.9.25.21 - 10.22),Rapid Firecannon,Vampiric Scepter
3,2019-08-15,LCK 2019 Summer,SK Telecom T1,DAMWON Gaming,Loss,DAMWON Gaming,SK Telecom T1,Red,38:47,Karma,Akali,0,3,5,1.67,283,12.6,,-27,Teleport,Flash,"[""Rabadon's Deathcap"", ""Athene's Unholy Grail"", ""Luden's Echo"", 'Aether Wisp', ""Mercury's Treads"", 'EmptyIcon', 'Warding Totem']",Rabadon's Deathcap,Athene's Unholy Grail,Luden's Echo,Aether Wisp,Mercury's Treads,EmptyIcon
4,2019-08-15,LCK 2019 Summer,SK Telecom T1,DAMWON Gaming,Loss,SK Telecom T1,DAMWON Gaming,Blue,34:43,Karma,Akali,1,1,2,3.0,301,12.2,,-27,Teleport,Flash,"[""Rabadon's Deathcap"", 'Ardent Censer', ""Athene's Unholy Grail"", ""Mercury's Treads"", 'Amplifying Tome', 'Blasting Wand', 'Warding Totem']",Rabadon's Deathcap,Ardent Censer,Athene's Unholy Grail,Mercury's Treads,Amplifying Tome,Blasting Wand
5,2019-08-10,LCK 2019 Summer,SK Telecom T1,Hanwha Life Esports,Loss,Hanwha Life Esports,SK Telecom T1,Red,30:09,Akali,Corki,4,4,1,1.25,245,11.3,,-45,Ignite,Flash,"['Hextech Gunblade', 'Stopwatch', ""Doran's Shield"", ""Sorcerer's Shoes"", 'Morellonomicon', ""Seeker's Armguard"", 'Warding Totem']",Hextech Gunblade,Stopwatch,Doran's Shield,Sorcerer's Shoes,Morellonomicon,Seeker's Armguard
6,2019-08-10,LCK 2019 Summer,SK Telecom T1,Hanwha Life Esports,Win,SK Telecom T1,Hanwha Life Esports,Blue,31:35,Azir,Akali,1,5,8,1.8,315,12.8,,30,Exhaust,Flash,"[""Doran's Ring"", ""Nashor's Tooth"", ""Luden's Echo"", ""Sorcerer's Shoes"", 'Morellonomicon', 'EmptyIcon', 'Farsight Alteration']",Doran's Ring,Nashor's Tooth,Luden's Echo,Sorcerer's Shoes,Morellonomicon,EmptyIcon
7,2019-08-10,LCK 2019 Summer,SK Telecom T1,Hanwha Life Esports,Loss,Hanwha Life Esports,SK Telecom T1,Red,29:10,Sylas,Corki,1,2,0,0.5,279,10.7,,9,Teleport,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", 'Corrupting Potion', ""Mercury's Treads"", 'Needlessly Large Rod', 'Needlessly Large Rod', 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Corrupting Potion,Mercury's Treads,Needlessly Large Rod,Needlessly Large Rod
8,2019-08-03,LCK 2019 Summer,SK Telecom T1,Afreeca Freecs,Win,Afreeca Freecs,SK Telecom T1,Red,33:23,Karma,Sylas,2,1,10,12.0,284,13.7,,-6,Teleport,Flash,"[""Rabadon's Deathcap"", ""Luden's Echo"", ""Mercury's Treads"", ""Athene's Unholy Grail"", 'Aether Wisp', 'Control Ward', 'Warding Totem']",Rabadon's Deathcap,Luden's Echo,Mercury's Treads,Athene's Unholy Grail,Aether Wisp,Control Ward
9,2019-08-03,LCK 2019 Summer,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,35:36,Azir,Corki,4,2,5,4.5,338,16.6,,-3,Teleport,Flash,"['Stopwatch', ""Sorcerer's Shoes"", ""Luden's Echo"", ""Nashor's Tooth"", ""Rabadon's Deathcap"", 'Morellonomicon', 'Farsight Alteration']",Stopwatch,Sorcerer's Shoes,Luden's Echo,Nashor's Tooth,Rabadon's Deathcap,Morellonomicon
10,2019-08-01,LCK 2019 Summer,SK Telecom T1,Kingzone DragonX,Win,Kingzone DragonX,SK Telecom T1,Red,36:40,Azir,Vel'Koz,1,2,6,3.5,362,15.7,,16,Heal,Flash,"['Morellonomicon', 'Lost Chapter', ""Sorcerer's Shoes"", ""Nashor's Tooth"", 'EmptyIcon', ""Banshee's Veil"", 'Farsight Alteration']",Morellonomicon,Lost Chapter,Sorcerer's Shoes,Nashor's Tooth,EmptyIcon,Banshee's Veil
11,2019-08-01,LCK 2019 Summer,SK Telecom T1,Kingzone DragonX,Win,SK Telecom T1,Kingzone DragonX,Blue,35:07,Neeko,Azir,4,3,5,3.0,317,14.2,,-8,Teleport,Flash,"['Hextech GLP-800', 'Twin Shadows', ""Zhonya's Hourglass"", ""Sorcerer's Shoes"", 'Needlessly Large Rod', 'Needlessly Large Rod', 'Farsight Alteration']",Hextech GLP-800,Twin Shadows,Zhonya's Hourglass,Sorcerer's Shoes,Needlessly Large Rod,Needlessly Large Rod
12,2019-07-28,LCK 2019 Summer,SK Telecom T1,Griffin (Korean Team),Win,Griffin (Korean Team),SK Telecom T1,Red,32:24,LeBlanc,Sylas,0,0,7,7.0,298,12.1,,-2,Ignite,Flash,"['Corrupting Potion', ""Sorcerer's Shoes"", ""Luden's Echo"", 'Morellonomicon', 'Void Staff', 'EmptyIcon', 'Warding Totem']",Corrupting Potion,Sorcerer's Shoes,Luden's Echo,Morellonomicon,Void Staff,EmptyIcon
13,2019-07-28,LCK 2019 Summer,SK Telecom T1,Griffin (Korean Team),Loss,SK Telecom T1,Griffin (Korean Team),Blue,37:07,Corki,Sylas,1,2,2,1.5,384,15.4,,15,Exhaust,Flash,"['B. F. Sword', 'Trinity Force (0.9.25.21 - 10.22)', 'Infinity Edge', ""Sorcerer's Shoes"", 'Rapid Firecannon', 'Vampiric Scepter', 'Warding Totem']",B. F. Sword,Trinity Force (0.9.25.21 - 10.22),Infinity Edge,Sorcerer's Shoes,Rapid Firecannon,Vampiric Scepter
14,2019-07-28,LCK 2019 Summer,SK Telecom T1,Griffin (Korean Team),Win,Griffin (Korean Team),SK Telecom T1,Red,33:28,Corki,Sylas,3,1,2,5.0,344,14.6,,-2,Teleport,Flash,"['Corrupting Potion', 'Hexdrinker', 'Trinity Force (0.9.25.21 - 10.22)', ""Sorcerer's Shoes"", 'Infinity Edge', 'Rapid Firecannon', 'Warding Totem']",Corrupting Potion,Hexdrinker,Trinity Force (0.9.25.21 - 10.22),Sorcerer's Shoes,Infinity Edge,Rapid Firecannon
15,2019-07-25,LCK 2019 Summer,SK Telecom T1,Gen.G,Win,Gen.G,SK Telecom T1,Red,29:26,Neeko,Zoe,2,2,5,3.5,265,12.3,,6,Teleport,Flash,"['Hextech GLP-800', 'Twin Shadows', ""Zhonya's Hourglass"", 'Oblivion Orb', ""Mercury's Treads"", 'EmptyIcon', 'Warding Totem']",Hextech GLP-800,Twin Shadows,Zhonya's Hourglass,Oblivion Orb,Mercury's Treads,EmptyIcon
16,2019-07-25,LCK 2019 Summer,SK Telecom T1,Gen.G,Win,SK Telecom T1,Gen.G,Blue,36:39,Neeko,Lux,2,4,10,3.0,280,13.8,,19,Teleport,Flash,"['Hextech GLP-800', 'Twin Shadows', ""Zhonya's Hourglass"", ""Mercury's Treads"", 'The Dark Seal', 'Needlessly Large Rod', 'Warding Totem']",Hextech GLP-800,Twin Shadows,Zhonya's Hourglass,Mercury's Treads,The Dark Seal,Needlessly Large Rod
17,2019-07-19,LCK 2019 Summer,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,30:13,Azir,Zoe,2,1,6,8.0,261,12.3,,-16,Cleanse,Flash,"['Stopwatch', ""Luden's Echo"", ""Sorcerer's Shoes"", ""Nashor's Tooth"", ""Doran's Ring"", 'Needlessly Large Rod', 'Warding Totem']",Stopwatch,Luden's Echo,Sorcerer's Shoes,Nashor's Tooth,Doran's Ring,Needlessly Large Rod
18,2019-07-19,LCK 2019 Summer,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,29:22,Corki,Azir,0,2,4,2.0,317,13.0,,51,Teleport,Flash,"['Corrupting Potion', 'Trinity Force (0.9.25.21 - 10.22)', ""Sorcerer's Shoes"", 'Infinity Edge', 'Rapid Firecannon', 'Control Ward', 'Warding Totem']",Corrupting Potion,Trinity Force (0.9.25.21 - 10.22),Sorcerer's Shoes,Infinity Edge,Rapid Firecannon,Control Ward
19,2019-07-12,LCK 2019 Summer,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,25:57,Azir,Zoe,4,1,4,8.0,256,12.9,,72,Cleanse,Flash,"['Needlessly Large Rod', 'Lost Chapter', ""Sorcerer's Shoes"", ""Nashor's Tooth"", 'Needlessly Large Rod', 'Morellonomicon', 'Warding Totem']",Needlessly Large Rod,Lost Chapter,Sorcerer's Shoes,Nashor's Tooth,Needlessly Large Rod,Morellonomicon
