,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
0,2017-04-01,LCK 2017 Spring,SK Telecom T1,MVP,Win,SK Telecom T1,MVP,Blue,31:34,Syndra,Ekko,8,4,5,3.25,293,15.5,,27,Ghost,Flash,"[""Doran's Ring"", ""Sorcerer's Shoes"", 'Morellonomicon', 'Refillable Potion', ""Luden's Echo"", 'Void Staff', 'Oracle Alteration']",Doran's Ring,Sorcerer's Shoes,Morellonomicon,Refillable Potion,Luden's Echo,Void Staff
1,2017-04-01,LCK 2017 Spring,SK Telecom T1,MVP,Win,MVP,SK Telecom T1,Red,30:14,Ahri,Syndra,2,2,10,6.0,258,12.7,,5,Exhaust,Flash,"['Needlessly Large Rod', ""Sorcerer's Shoes"", ""Doran's Ring"", 'Lich Bane', 'Abyssal Scepter', 'Void Staff', 'Oracle Alteration']",Needlessly Large Rod,Sorcerer's Shoes,Doran's Ring,Lich Bane,Abyssal Scepter,Void Staff
2,2017-03-29,LCK 2017 Spring,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,38:06,Ahri,Twisted Fate,3,3,9,4.0,322,15.7,,-31,Cleanse,Flash,"[""Zhonya's Hourglass"", 'Morellonomicon', ""Mercury's Treads"", ""Doran's Ring"", 'Void Staff', ""Rabadon's Deathcap"", 'Oracle Alteration']",Zhonya's Hourglass,Morellonomicon,Mercury's Treads,Doran's Ring,Void Staff,Rabadon's Deathcap
3,2017-03-29,LCK 2017 Spring,SK Telecom T1,ROX Tigers,Loss,SK Telecom T1,ROX Tigers,Blue,32:58,Orianna,Ahri,2,2,0,1.0,326,12.8,,7,Cleanse,Flash,"[""Doran's Ring"", 'Morellonomicon', 'Needlessly Large Rod', ""Sorcerer's Shoes"", 'Abyssal Scepter', 'Void Staff', 'Oracle Alteration']",Doran's Ring,Morellonomicon,Needlessly Large Rod,Sorcerer's Shoes,Abyssal Scepter,Void Staff
4,2017-03-29,LCK 2017 Spring,SK Telecom T1,ROX Tigers,Win,ROX Tigers,SK Telecom T1,Red,32:46,Cassiopeia,Talon,5,0,9,14.0,297,15.0,,46,Barrier,Flash,"[""Seraph's Embrace"", ""Zhonya's Hourglass"", 'Rod of Ages', 'Refillable Potion', 'Needlessly Large Rod', 'Morellonomicon', 'Oracle Alteration']",Seraph's Embrace,Zhonya's Hourglass,Rod of Ages,Refillable Potion,Needlessly Large Rod,Morellonomicon
5,2017-03-25,LCK 2017 Spring,SK Telecom T1,Samsung Galaxy,Loss,SK Telecom T1,Samsung Galaxy,Blue,30:03,Ahri,Syndra,0,1,5,5.0,283,10.6,,42,Exhaust,Flash,"[""Zhonya's Hourglass"", 'Abyssal Scepter', ""Doran's Ring"", ""Doran's Ring"", ""Mercury's Treads"", 'Void Staff', 'Warding Totem']",Zhonya's Hourglass,Abyssal Scepter,Doran's Ring,Doran's Ring,Mercury's Treads,Void Staff
6,2017-03-25,LCK 2017 Spring,SK Telecom T1,Samsung Galaxy,Loss,Samsung Galaxy,SK Telecom T1,Red,33:48,Talon,Ryze,2,1,1,3.0,259,10.8,,-33,Cleanse,Flash,"[""Youmuu's Ghostblade"", 'Edge of Night', 'Corrupting Potion', ""Mercury's Treads"", 'Kindlegem', 'Phage', 'Farsight Alteration']",Youmuu's Ghostblade,Edge of Night,Corrupting Potion,Mercury's Treads,Kindlegem,Phage
7,2017-03-22,LCK 2017 Spring,SK Telecom T1,Longzhu Gaming,Win,SK Telecom T1,Longzhu Gaming,Blue,35:07,Orianna,Vladimir,7,2,7,7.0,309,16.8,,47,Ghost,Flash,"[""Doran's Ring"", 'Morellonomicon', ""Luden's Echo"", ""Sorcerer's Shoes"", 'Void Staff', ""Rabadon's Deathcap"", 'Oracle Alteration']",Doran's Ring,Morellonomicon,Luden's Echo,Sorcerer's Shoes,Void Staff,Rabadon's Deathcap
8,2017-03-22,LCK 2017 Spring,SK Telecom T1,Longzhu Gaming,Win,Longzhu Gaming,SK Telecom T1,Red,32:14,Cassiopeia,Ryze,5,0,3,8.0,325,15.3,,29,Cleanse,Flash,"[""Seraph's Embrace"", 'Morellonomicon', ""Doran's Ring"", 'Rod of Ages', 'Abyssal Scepter', 'Needlessly Large Rod', 'Oracle Alteration']",Seraph's Embrace,Morellonomicon,Doran's Ring,Rod of Ages,Abyssal Scepter,Needlessly Large Rod
9,2017-03-22,LCK 2017 Spring,SK Telecom T1,Longzhu Gaming,Loss,SK Telecom T1,Longzhu Gaming,Blue,43:25,Orianna,Ryze,3,2,2,2.5,387,16.7,,-42,Cleanse,Flash,"['Haunting Guise', 'Morellonomicon', 'Void Staff', ""Sorcerer's Shoes"", ""Rabadon's Deathcap"", ""Luden's Echo"", 'Warding Totem']",Haunting Guise,Morellonomicon,Void Staff,Sorcerer's Shoes,Rabadon's Deathcap,Luden's Echo
10,2017-03-18,LCK 2017 Spring,SK Telecom T1,Bbq Olivers,Win,SK Telecom T1,Bbq Olivers,Blue,28:54,Talon,Cassiopeia,5,0,7,12.0,249,12.8,,-8,Ignite,Flash,"[""Youmuu's Ghostblade"", 'Pickaxe', 'Serrated Dirk', 'Boots of Swiftness', 'The Black Cleaver', 'Long Sword', 'Warding Totem']",Youmuu's Ghostblade,Pickaxe,Serrated Dirk,Boots of Swiftness,The Black Cleaver,Long Sword
11,2017-03-18,LCK 2017 Spring,SK Telecom T1,Bbq Olivers,Win,Bbq Olivers,SK Telecom T1,Red,43:40,Zilean,Talon,5,2,5,5.0,450,19.1,,53,Teleport,Flash,"[""Seraph's Embrace"", ""Zhonya's Hourglass"", 'Void Staff', ""Rabadon's Deathcap"", 'Morellonomicon', 'Ionian Boots of Lucidity', 'Oracle Alteration']",Seraph's Embrace,Zhonya's Hourglass,Void Staff,Rabadon's Deathcap,Morellonomicon,Ionian Boots of Lucidity
12,2017-03-15,LCK 2017 Spring,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,27:06,Talon,Ryze,5,2,8,6.5,225,11.9,,2,Ignite,Flash,"[""Youmuu's Ghostblade"", 'Edge of Night', ""Mercury's Treads"", 'Corrupting Potion', 'Kindlegem', 'Phage', 'Warding Totem']",Youmuu's Ghostblade,Edge of Night,Mercury's Treads,Corrupting Potion,Kindlegem,Phage
13,2017-03-15,LCK 2017 Spring,SK Telecom T1,Afreeca Freecs,Loss,Afreeca Freecs,SK Telecom T1,Red,43:18,Vladimir,Taliyah,1,4,1,0.5,407,15.0,,39,Ghost,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", 'Ionian Boots of Lucidity', 'Void Staff', ""Rabadon's Deathcap"", 'Negatron Cloak', 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Ionian Boots of Lucidity,Void Staff,Rabadon's Deathcap,Negatron Cloak
14,2017-03-15,LCK 2017 Spring,SK Telecom T1,Afreeca Freecs,Win,SK Telecom T1,Afreeca Freecs,Blue,29:43,Talon,Ryze,4,1,2,6.0,309,13.6,,65,Ignite,Flash,"[""Youmuu's Ghostblade"", 'Edge of Night', ""Mercury's Treads"", 'The Black Cleaver', 'Corrupting Potion', 'B. F. Sword', 'Warding Totem']",Youmuu's Ghostblade,Edge of Night,Mercury's Treads,The Black Cleaver,Corrupting Potion,B. F. Sword
15,2017-03-11,LCK 2017 Spring,SK Telecom T1,Kongdoo Monster,Win,Kongdoo Monster,SK Telecom T1,Red,31:05,Orianna,Ryze,3,1,7,10.0,299,13.8,,37,Cleanse,Flash,"[""Doran's Ring"", 'Morellonomicon', 'Needlessly Large Rod', ""Sorcerer's Shoes"", ""Luden's Echo"", 'Void Staff', 'Farsight Alteration']",Doran's Ring,Morellonomicon,Needlessly Large Rod,Sorcerer's Shoes,Luden's Echo,Void Staff
16,2017-03-11,LCK 2017 Spring,SK Telecom T1,Kongdoo Monster,Win,SK Telecom T1,Kongdoo Monster,Blue,28:21,Ryze,Jayce,6,2,7,6.5,234,13.0,,-33,Exhaust,Flash,"[""Seraph's Embrace"", ""Zhonya's Hourglass"", 'Rod of Ages', 'Blasting Wand', 'Ionian Boots of Lucidity', 'EmptyIcon', 'Warding Totem']",Seraph's Embrace,Zhonya's Hourglass,Rod of Ages,Blasting Wand,Ionian Boots of Lucidity,EmptyIcon
17,2017-03-07,LCK 2017 Spring,SK Telecom T1,Jin Air Green Wings,Win,Jin Air Green Wings,SK Telecom T1,Red,50:50,Syndra,Viktor,7,4,5,3.0,460,21.6,,74,Ghost,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Morellonomicon', 'Void Staff', ""Rylai's Crystal Scepter"", 'Oracle Alteration']",Zhonya's Hourglass,Rabadon's Deathcap,Sorcerer's Shoes,Morellonomicon,Void Staff,Rylai's Crystal Scepter
18,2017-03-07,LCK 2017 Spring,SK Telecom T1,Jin Air Green Wings,Win,SK Telecom T1,Jin Air Green Wings,Blue,39:07,Jayce,Viktor,4,3,5,3.0,363,16.8,,-22,Exhaust,Flash,"[""Youmuu's Ghostblade"", 'Edge of Night', 'Mortal Reminder', 'Muramana', 'Vampiric Scepter', 'Ionian Boots of Lucidity', 'Warding Totem']",Youmuu's Ghostblade,Edge of Night,Mortal Reminder,Muramana,Vampiric Scepter,Ionian Boots of Lucidity
19,2017-03-05,LCK 2017 Spring,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,48:21,Zilean,Jayce,3,2,11,7.0,450,21.4,,70,Teleport,Flash,"[""Seraph's Embrace"", 'Rod of Ages', 'Morellonomicon', ""Rabadon's Deathcap"", ""Sorcerer's Shoes"", 'Void Staff', 'Warding Totem']",Seraph's Embrace,Rod of Ages,Morellonomicon,Rabadon's Deathcap,Sorcerer's Shoes,Void Staff
20,2017-03-05,LCK 2017 Spring,SK Telecom T1,KT Rolster,Loss,KT Rolster,SK Telecom T1,Red,38:49,Corki,Viktor,3,1,0,3.0,385,16.5,,44,Exhaust,Flash,"['Quicksilver Sash', 'Vampiric Scepter', 'Rapid Firecannon', ""Sorcerer's Shoes"", 'Infinity Edge', 'Trinity Force (0.9.25.21 - 10.22)', 'Oracle Alteration']",Quicksilver Sash,Vampiric Scepter,Rapid Firecannon,Sorcerer's Shoes,Infinity Edge,Trinity Force (0.9.25.21 - 10.22)
21,2017-03-05,LCK 2017 Spring,SK Telecom T1,KT Rolster,Win,SK Telecom T1,KT Rolster,Blue,35:29,Orianna,Talon,1,2,12,6.5,331,14.9,,16,Barrier,Flash,"[""Zhonya's Hourglass"", ""Sorcerer's Shoes"", 'Needlessly Large Rod', 'Morellonomicon', ""Doran's Ring"", 'Void Staff', 'Warding Totem']",Zhonya's Hourglass,Sorcerer's Shoes,Needlessly Large Rod,Morellonomicon,Doran's Ring,Void Staff
