,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
0,2022-03-20,LCK 2022 Spring,T1,DRX,Win,DRX,T1,Red,30:31,Veigar,Ryze,8,0,6,14.0,268,14.2,13.5,-37,Teleport,Flash,"['Everfrost', 'Needlessly Large Rod', 'Void Staff', 'Ionian Boots of Lucidity', 'Needlessly Large Rod', ""Seraph's Embrace"", 'Oracle Lens']",Everfrost,Needlessly Large Rod,Void Staff,Ionian Boots of Lucidity,Needlessly Large Rod,Seraph's Embrace
1,2022-03-20,LCK 2022 Spring,T1,DRX,Win,T1,DRX,Blue,29:25,Vex,Ahri,4,0,5,9.0,264,11.5,14.3,-14,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", 'Dark Seal', 'Void Staff', ""Mercury's Treads"", 'Oracle Lens']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Dark Seal,Void Staff,Mercury's Treads
2,2022-03-18,LCK 2022 Spring,T1,Liiv SANDBOX,Win,T1,Liiv SANDBOX,Blue,24:54,LeBlanc,Ahri,3,1,7,10.0,190,10.0,12.9,-1,Teleport,Flash,"['Corrupting Potion', ""Luden's Tempest"", 'Control Ward', 'Void Staff', 'Dark Seal', 'Ionian Boots of Lucidity', 'Oracle Lens']",Corrupting Potion,Luden's Tempest,Control Ward,Void Staff,Dark Seal,Ionian Boots of Lucidity
3,2022-03-18,LCK 2022 Spring,T1,Liiv SANDBOX,Win,Liiv SANDBOX,T1,Red,21:33,LeBlanc,Ahri,4,1,5,9.0,170,8.7,11.1,7,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'EmptyIcon', ""Doran's Ring"", 'Needlessly Large Rod', 'Ionian Boots of Lucidity', 'Oracle Lens']",Everfrost,Corrupting Potion,EmptyIcon,Doran's Ring,Needlessly Large Rod,Ionian Boots of Lucidity
4,2022-03-18,LCK 2022 Spring,T1,Liiv SANDBOX,Loss,T1,Liiv SANDBOX,Blue,41:06,Kai'Sa,Ahri,2,4,5,1.75,321,14.4,37.1,-54,Cleanse,Flash,"[""Luden's Tempest"", 'Muramana', 'Needlessly Large Rod', 'Needlessly Large Rod', ""Sorcerer's Shoes"", 'Void Staff', 'Farsight Alteration']",Luden's Tempest,Muramana,Needlessly Large Rod,Needlessly Large Rod,Sorcerer's Shoes,Void Staff
5,2022-03-13,LCK 2022 Spring,T1,Fredit BRION,Win,Fredit BRION,T1,Red,19:54,Ahri,Vex,2,1,5,7.0,195,9.1,7.3,24,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'Control Ward', 'Dark Seal', 'Ionian Boots of Lucidity', ""Rabadon's Deathcap"", 'Stealth Ward']",Everfrost,Corrupting Potion,Control Ward,Dark Seal,Ionian Boots of Lucidity,Rabadon's Deathcap
6,2022-03-13,LCK 2022 Spring,T1,Fredit BRION,Win,T1,Fredit BRION,Blue,19:06,Ahri,Galio,3,1,5,8.0,178,8.4,10.6,30,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'Control Ward', 'Fiendish Codex', ""Mejai's Soulstealer"", 'Ionian Boots of Lucidity', 'Oracle Lens']",Everfrost,Corrupting Potion,Control Ward,Fiendish Codex,Mejai's Soulstealer,Ionian Boots of Lucidity
7,2022-03-11,LCK 2022 Spring,T1,Kwangdong Freecs,Win,Kwangdong Freecs,T1,Red,30:08,Kai'Sa,LeBlanc,4,3,5,3.0,212,11.3,19.3,-12,Ignite,Flash,"[""Luden's Tempest"", 'Muramana', 'Blasting Wand', 'Blighting Jewel', 'EmptyIcon', ""Sorcerer's Shoes"", 'Farsight Alteration']",Luden's Tempest,Muramana,Blasting Wand,Blighting Jewel,EmptyIcon,Sorcerer's Shoes
8,2022-03-11,LCK 2022 Spring,T1,Kwangdong Freecs,Loss,Kwangdong Freecs,T1,Red,31:00,Galio,Ryze,4,2,2,3.0,252,11.9,14.8,-24,Teleport,Flash,"['Everfrost', ""Zhonya's Hourglass"", ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Dark Seal', 'Blasting Wand', 'Oracle Lens']",Everfrost,Zhonya's Hourglass,Rabadon's Deathcap,Mercury's Treads,Dark Seal,Blasting Wand
9,2022-03-11,LCK 2022 Spring,T1,Kwangdong Freecs,Win,Kwangdong Freecs,T1,Red,36:20,Ahri,Ryze,2,2,7,4.5,260,14.0,19.6,-52,Teleport,Flash,"['Everfrost', ""Rabadon's Deathcap"", 'Control Ward', 'Ionian Boots of Lucidity', 'Oblivion Orb', 'Void Staff', 'Oracle Lens']",Everfrost,Rabadon's Deathcap,Control Ward,Ionian Boots of Lucidity,Oblivion Orb,Void Staff
10,2022-03-06,LCK 2022 Spring,T1,KT Rolster,Win,KT Rolster,T1,Red,34:12,LeBlanc,Ahri,5,2,4,4.5,264,15.3,18.8,-20,Teleport,Flash,"['Everfrost', 'Fiendish Codex', ""Rabadon's Deathcap"", 'Dark Seal', 'Void Staff', 'Ionian Boots of Lucidity', 'Oracle Lens']",Everfrost,Fiendish Codex,Rabadon's Deathcap,Dark Seal,Void Staff,Ionian Boots of Lucidity
11,2022-03-06,LCK 2022 Spring,T1,KT Rolster,Win,T1,KT Rolster,Blue,35:05,LeBlanc,Ahri,4,2,3,3.5,284,13.4,14.9,-33,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Dark Seal', 'Void Staff', 'Oracle Lens']",Everfrost,Corrupting Potion,Rabadon's Deathcap,Mercury's Treads,Dark Seal,Void Staff
12,2022-03-03,LCK 2022 Spring,T1,Gen.G,Win,Gen.G,T1,Red,35:54,Ryze,Yone,1,3,4,1.67,278,13.1,11.9,-90,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'Aegis of the Legion', 'Frozen Heart', 'Fimbulwinter', 'Ionian Boots of Lucidity', 'Stealth Ward']",Everfrost,Corrupting Potion,Aegis of the Legion,Frozen Heart,Fimbulwinter,Ionian Boots of Lucidity
13,2022-03-03,LCK 2022 Spring,T1,Gen.G,Win,Gen.G,T1,Red,32:04,LeBlanc,Corki,6,1,6,12.0,246,13.8,16.1,-31,Teleport,Flash,"['Corrupting Potion', ""Luden's Tempest"", 'Void Staff', 'Dark Seal', ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Oracle Lens']",Corrupting Potion,Luden's Tempest,Void Staff,Dark Seal,Rabadon's Deathcap,Mercury's Treads
14,2022-02-26,LCK 2022 Spring,T1,Hanwha Life Esports,Win,Hanwha Life Esports,T1,Red,26:36,Ahri,Akali,5,0,6,11.0,255,11.9,18,65,Ignite,Flash,"['Everfrost', 'Corrupting Potion', 'Needlessly Large Rod', 'Ionian Boots of Lucidity', 'Dark Seal', 'Cosmic Drive', 'Oracle Lens']",Everfrost,Corrupting Potion,Needlessly Large Rod,Ionian Boots of Lucidity,Dark Seal,Cosmic Drive
15,2022-02-26,LCK 2022 Spring,T1,Hanwha Life Esports,Win,Hanwha Life Esports,T1,Red,30:25,LeBlanc,Ryze,7,2,2,4.5,248,13.0,21.2,-3,Teleport,Flash,"['Corrupting Potion', ""Luden's Tempest"", 'Void Staff', ""Mercury's Treads"", ""Rabadon's Deathcap"", 'Dark Seal', 'Oracle Lens']",Corrupting Potion,Luden's Tempest,Void Staff,Mercury's Treads,Rabadon's Deathcap,Dark Seal
16,2022-02-23,LCK 2022 Spring,T1,DWG KIA,Win,DWG KIA,T1,Red,46:16,Viktor,Akali,0,2,9,4.5,419,18.4,20.9,74,Teleport,Flash,"[""Rabadon's Deathcap"", 'Ionian Boots of Lucidity', ""Zhonya's Hourglass"", 'Crown of the Shattered Queen', 'Void Staff', 'Lich Bane', 'Farsight Alteration']",Rabadon's Deathcap,Ionian Boots of Lucidity,Zhonya's Hourglass,Crown of the Shattered Queen,Void Staff,Lich Bane
17,2022-02-23,LCK 2022 Spring,T1,DWG KIA,Win,T1,DWG KIA,Blue,30:05,Azir,Ahri,2,1,7,9.0,265,12.9,11.9,26,Teleport,Flash,"[""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Control Ward', ""Liandry's Anguish"", ""Mercury's Treads"", 'EmptyIcon', 'Oracle Lens']",Zhonya's Hourglass,Rabadon's Deathcap,Control Ward,Liandry's Anguish,Mercury's Treads,EmptyIcon
18,2022-02-20,LCK 2022 Spring,T1,Nongshim RedForce,Win,T1,Nongshim RedForce,Blue,29:40,LeBlanc,Zoe,4,0,7,11.0,217,11.4,17.6,-4,Teleport,Flash,"['Corrupting Potion', ""Luden's Tempest"", 'Void Staff', 'Dark Seal', ""Mercury's Treads"", 'Needlessly Large Rod', 'Oracle Lens']",Corrupting Potion,Luden's Tempest,Void Staff,Dark Seal,Mercury's Treads,Needlessly Large Rod
19,2022-02-20,LCK 2022 Spring,T1,Nongshim RedForce,Loss,Nongshim RedForce,T1,Red,40:57,Ahri,Azir,3,6,8,1.83,312,14.9,20.4,-46,Teleport,Flash,"['Everfrost', 'EmptyIcon', ""Zhonya's Hourglass"", 'Ionian Boots of Lucidity', 'Void Staff', ""Rabadon's Deathcap"", 'Oracle Lens']",Everfrost,EmptyIcon,Zhonya's Hourglass,Ionian Boots of Lucidity,Void Staff,Rabadon's Deathcap
20,2022-02-20,LCK 2022 Spring,T1,Nongshim RedForce,Win,Nongshim RedForce,T1,Red,39:34,Ahri,Ryze,3,0,2,5.0,372,16.5,13.5,-6,Teleport,Flash,"['Everfrost', 'Corrupting Potion', ""Zhonya's Hourglass"", 'Void Staff', ""Rabadon's Deathcap"", ""Mercury's Treads"", 'Oracle Lens']",Everfrost,Corrupting Potion,Zhonya's Hourglass,Void Staff,Rabadon's Deathcap,Mercury's Treads
21,2022-02-18,LCK 2022 Spring,T1,KT Rolster,Win,KT Rolster,T1,Red,22:01,Ahri,Orianna,2,1,9,11.0,206,9.9,11,39,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'Shadowflame', 'Ionian Boots of Lucidity', 'EmptyIcon', 'Dark Seal', 'Oracle Lens']",Everfrost,Corrupting Potion,Shadowflame,Ionian Boots of Lucidity,EmptyIcon,Dark Seal
22,2022-02-18,LCK 2022 Spring,T1,KT Rolster,Win,KT Rolster,T1,Red,32:35,LeBlanc,Ryze,6,5,7,2.6,203,12.6,18.1,-112,Teleport,Flash,"[""Zhonya's Hourglass"", 'Corrupting Potion', ""Luden's Tempest"", ""Mercury's Treads"", 'Void Staff', 'Needlessly Large Rod', 'Stealth Ward']",Zhonya's Hourglass,Corrupting Potion,Luden's Tempest,Mercury's Treads,Void Staff,Needlessly Large Rod
23,2022-02-12,LCK 2022 Spring,T1,Gen.G,Win,T1,Gen.G,Blue,30:33,Azir,Viktor,4,3,2,2.0,293,13.1,17.5,19,Teleport,Flash,"['Corrupting Potion', ""Rabadon's Deathcap"", ""Zhonya's Hourglass"", ""Luden's Tempest"", 'Dark Seal', ""Sorcerer's Shoes"", 'Farsight Alteration']",Corrupting Potion,Rabadon's Deathcap,Zhonya's Hourglass,Luden's Tempest,Dark Seal,Sorcerer's Shoes
24,2022-02-12,LCK 2022 Spring,T1,Gen.G,Win,T1,Gen.G,Blue,45:46,Corki,Syndra,6,3,12,6.0,425,23.0,45.3,91,Teleport,Flash,"['Void Staff', 'Muramana', 'Guardian Angel', ""Luden's Tempest"", 'Maw of Malmortius', ""Sorcerer's Shoes"", 'Farsight Alteration']",Void Staff,Muramana,Guardian Angel,Luden's Tempest,Maw of Malmortius,Sorcerer's Shoes
25,2022-02-09,LCK 2022 Spring,T1,Hanwha Life Esports,Win,Hanwha Life Esports,T1,Red,46:57,Viktor,Orianna,6,2,6,6.0,425,20.9,32.5,52,Teleport,Flash,"['Morellonomicon', ""Luden's Tempest"", ""Rabadon's Deathcap"", 'Ionian Boots of Lucidity', 'Void Staff', 'Lich Bane', 'Farsight Alteration']",Morellonomicon,Luden's Tempest,Rabadon's Deathcap,Ionian Boots of Lucidity,Void Staff,Lich Bane
26,2022-02-09,LCK 2022 Spring,T1,Hanwha Life Esports,Win,T1,Hanwha Life Esports,Blue,25:05,Zoe,Syndra,2,2,2,2.0,157,8.5,7.9,-33,Teleport,Flash,"['Everfrost', 'Corrupting Potion', 'Perfectly Timed Stopwatch', 'Blighting Jewel', 'Ionian Boots of Lucidity', ""Mejai's Soulstealer"", 'Oracle Lens']",Everfrost,Corrupting Potion,Perfectly Timed Stopwatch,Blighting Jewel,Ionian Boots of Lucidity,Mejai's Soulstealer
