,Date,Tournament,Team,OpponentTeam,W/L,Blue,Red,Side,Length,Champion,Vs,K,D,A,KDA,CS,Gold(thousand),Dmg,CSD,SpellD,SpellF,Items,Item1,Item2,Item3,Item4,Item5,Item6
0,2020-04-15,LCK 2020 Spring,T1,Afreeca Freecs,Win,Afreeca Freecs,T1,Red,34:36,Azir,Rumble,5,1,5,10.0,316,15.1,,99,Exhaust,Flash,"[""Zhonya's Hourglass"", 'Fiendish Codex', 'Needlessly Large Rod', ""Luden's Echo"", ""Sorcerer's Shoes"", ""Nashor's Tooth"", 'Farsight Alteration']",Zhonya's Hourglass,Fiendish Codex,Needlessly Large Rod,Luden's Echo,Sorcerer's Shoes,Nashor's Tooth
1,2020-04-15,LCK 2020 Spring,T1,Afreeca Freecs,Win,T1,Afreeca Freecs,Blue,28:13,Akali,Syndra,5,0,1,6.0,287,12.9,,-16,Teleport,Flash,"['Hextech Gunblade', ""Zhonya's Hourglass"", 'Control Ward', 'Morellonomicon', 'EmptyIcon', ""Sorcerer's Shoes"", 'Farsight Alteration']",Hextech Gunblade,Zhonya's Hourglass,Control Ward,Morellonomicon,EmptyIcon,Sorcerer's Shoes
2,2020-04-10,LCK 2020 Spring,T1,KT Rolster,Loss,KT Rolster,T1,Red,37:26,Kassadin,Azir,3,3,6,3.0,361,15.6,,61,Teleport,Flash,"[""Seraph's Embrace"", ""Zhonya's Hourglass"", 'Blasting Wand', 'Rod of Ages', 'Lich Bane', ""Mercury's Treads"", 'Farsight Alteration']",Seraph's Embrace,Zhonya's Hourglass,Blasting Wand,Rod of Ages,Lich Bane,Mercury's Treads
3,2020-04-10,LCK 2020 Spring,T1,KT Rolster,Loss,T1,KT Rolster,Blue,35:48,LeBlanc,Azir,0,0,2,2.0,311,12.1,,-62,Teleport,Flash,"['Needlessly Large Rod', 'Void Staff', ""Sorcerer's Shoes"", 'Needlessly Large Rod', ""Luden's Echo"", 'Fiendish Codex', 'Warding Totem']",Needlessly Large Rod,Void Staff,Sorcerer's Shoes,Needlessly Large Rod,Luden's Echo,Fiendish Codex
4,2020-04-09,LCK 2020 Spring,T1,SANDBOX Gaming,Win,T1,SANDBOX Gaming,Blue,31:38,Diana,Zoe,3,1,6,9.0,276,12.7,,30,Teleport,Flash,"['Hextech Protobelt-01', ""Zhonya's Hourglass"", 'Needlessly Large Rod', 'Needlessly Large Rod', 'Dark Seal', ""Mercury's Treads"", 'Warding Totem']",Hextech Protobelt-01,Zhonya's Hourglass,Needlessly Large Rod,Needlessly Large Rod,Dark Seal,Mercury's Treads
5,2020-04-09,LCK 2020 Spring,T1,SANDBOX Gaming,Win,SANDBOX Gaming,T1,Red,31:37,Azir,Zoe,3,0,6,9.0,306,14.2,,18,Teleport,Flash,"[""Zhonya's Hourglass"", 'EmptyIcon', 'Lost Chapter', ""Sorcerer's Shoes"", 'Morellonomicon', ""Nashor's Tooth"", 'Farsight Alteration']",Zhonya's Hourglass,EmptyIcon,Lost Chapter,Sorcerer's Shoes,Morellonomicon,Nashor's Tooth
6,2020-04-05,LCK 2020 Spring,T1,DAMWON Gaming,Loss,T1,DAMWON Gaming,Blue,31:38,Azir,Corki,2,3,2,1.33,309,12.5,,-40,Exhaust,Flash,"['Control Ward', 'Void Staff', 'Lost Chapter', ""Nashor's Tooth"", ""Sorcerer's Shoes"", 'Morellonomicon', 'Farsight Alteration']",Control Ward,Void Staff,Lost Chapter,Nashor's Tooth,Sorcerer's Shoes,Morellonomicon
7,2020-04-05,LCK 2020 Spring,T1,DAMWON Gaming,Loss,DAMWON Gaming,T1,Red,25:44,Zoe,Azir,2,1,2,4.0,217,8.7,,-30,Heal,Flash,"['Corrupting Potion', 'Broken Stopwatch', ""Mejai's Soulstealer"", ""Luden's Echo"", ""Sorcerer's Shoes"", 'Oblivion Orb', 'Farsight Alteration']",Corrupting Potion,Broken Stopwatch,Mejai's Soulstealer,Luden's Echo,Sorcerer's Shoes,Oblivion Orb
8,2020-04-03,LCK 2020 Spring,T1,Griffin (Korean Team),Win,Griffin (Korean Team),T1,Red,30:18,Akali,Azir,8,1,2,10.0,300,15.1,,39,Teleport,Flash,"['Hextech Gunblade', ""Zhonya's Hourglass"", ""Rabadon's Deathcap"", 'Control Ward', ""Sorcerer's Shoes"", 'Morellonomicon', 'Farsight Alteration']",Hextech Gunblade,Zhonya's Hourglass,Rabadon's Deathcap,Control Ward,Sorcerer's Shoes,Morellonomicon
9,2020-04-03,LCK 2020 Spring,T1,Griffin (Korean Team),Win,T1,Griffin (Korean Team),Blue,31:08,Azir,LeBlanc,1,1,2,3.0,321,12.5,,57,Teleport,Flash,"[""Zhonya's Hourglass"", 'Corrupting Potion', ""Nashor's Tooth"", ""Mercury's Treads"", 'Morellonomicon', 'Dark Seal', 'Farsight Alteration']",Zhonya's Hourglass,Corrupting Potion,Nashor's Tooth,Mercury's Treads,Morellonomicon,Dark Seal
